,city,date,conditions,description,cloudcover,dewpoint,pressure,humidity,uv_index,visibility,feelslike,feelslikemin,feelslikemax,temp,tempmin,tempmax,precipitation,precipitation_type,wind_direction,wind_speed,wind_gust,severe_risk,moonphase,sunrise,sunset
110,New York,2023-05-19,Clear,Clear conditions throughout the day.,9.3,47.3,1027.1,63.8,9.0,9.8,59.9,53.9,67.0,59.9,53.9,67.0,0.0,,175.9,16.1,35.8,10.0,0.0,05:35:38,20:10:01
111,New York,2023-05-20,"Rain, Overcast",Cloudy skies throughout the day with rain.,90.9,58.4,1017.4,91.0,2.0,4.4,61.1,57.6,65.0,61.1,57.6,65.0,0.885,['rain'],82.1,8.1,16.1,10.0,0.03,05:34:48,20:10:57
112,New York,2023-05-21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,51.9,50.2,1014.1,60.9,8.0,9.5,64.7,56.0,71.0,64.7,56.0,71.0,0.018,['rain'],297.6,11.5,46.0,10.0,0.06,05:34:00,20:11:52
113,New York,2023-05-22,Clear,Clear conditions throughout the day.,0.9,50.3,1021.5,59.8,9.0,9.9,65.0,59.0,74.0,65.0,59.0,74.0,0.0,,81.6,11.3,35.7,10.0,0.1,05:33:14,20:12:46
114,New York,2023-05-23,Partially cloudy,Clearing in the afternoon.,28.1,47.3,1026.7,63.1,9.0,9.9,60.5,56.9,67.7,60.5,56.9,67.7,0.0,,96.9,12.2,45.9,10.0,0.13,05:32:30,20:13:39
115,New York,2023-05-24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,21.2,43.7,1018.4,50.3,8.0,9.9,63.1,55.9,75.8,63.1,55.9,75.8,0.004,['rain'],59.8,13.6,50.6,10.0,0.16,05:31:48,20:14:31
116,New York,2023-05-25,Clear,Clear conditions throughout the day.,13.2,40.0,1020.2,47.9,10.0,9.9,60.8,52.0,69.9,60.8,52.0,69.9,0.0,,50.6,11.6,44.1,10.0,0.19,05:31:07,20:15:23
117,New York,2023-05-26,Clear,Clear conditions throughout the day.,3.7,39.7,1024.6,41.4,10.0,9.9,64.8,56.7,74.7,64.8,56.7,74.7,0.0,,48.0,13.6,48.3,10.0,0.23,05:30:28,20:16:13
118,New York,2023-05-27,Clear,Clear conditions throughout the day.,1.0,42.0,1025.9,41.6,9.0,9.9,66.9,60.0,77.0,66.9,60.0,77.0,0.0,,171.0,10.0,36.7,10.0,0.25,05:29:52,20:17:03
119,New York,2023-05-28,Clear,Clear conditions throughout the day.,1.0,44.0,1020.7,44.4,10.0,9.9,67.1,59.1,76.0,67.1,59.1,76.0,0.0,,227.0,8.2,39.1,10.0,0.29,05:29:17,20:17:52
120,New York,2023-05-29,Clear,Clear conditions throughout the day.,0.8,49.7,1017.2,53.6,9.0,9.9,67.8,61.1,76.9,67.8,61.1,76.9,0.0,,80.2,16.8,23.8,10.0,0.32,05:28:44,20:18:39
121,New York,2023-05-30,Rain,Clear conditions throughout the day with morning rain.,1.5,47.3,1022.9,59.0,9.0,9.7,62.2,56.0,69.2,62.2,56.0,69.2,0.037,['rain'],62.4,14.5,37.8,10.0,0.36,05:28:12,20:19:26
122,New York,2023-05-31,Clear,Clear conditions throughout the day.,1.0,51.3,1022.6,66.3,10.0,9.6,63.6,55.0,73.2,63.6,55.0,73.2,0.0,,91.7,10.1,43.6,10.0,0.39,05:27:43,20:20:12
123,New York,2023-06-01,Rain,Clear conditions throughout the day with morning rain.,0.3,56.1,1019.0,64.4,9.0,9.7,69.6,61.0,82.1,69.6,61.0,82.3,0.009,['rain'],245.4,8.0,48.3,10.0,0.42,05:27:16,20:20:56
124,New York,2023-06-02,Rain,Clear conditions throughout the day with late afternoon rain.,8.1,57.3,1013.1,60.0,10.0,9.5,73.0,63.2,85.6,73.3,63.2,86.1,0.011,['rain'],166.3,10.1,44.7,10.0,0.45,05:26:51,20:21:39
125,New York,2023-06-03,Partially cloudy,Partly cloudy throughout the day.,82.0,55.2,1015.2,68.7,3.0,9.8,65.8,57.8,70.0,65.8,57.8,70.0,0.0,,52.9,16.8,25.3,10.0,0.5,05:26:27,20:22:21
126,New York,2023-06-04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,79.0,45.4,1016.8,58.2,7.0,9.9,60.8,53.0,69.9,60.8,53.0,69.9,0.009,['rain'],48.6,16.7,24.2,10.0,0.52,05:26:06,20:23:02
127,New York,2023-06-05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,37.6,46.8,1011.9,50.3,8.0,9.8,66.5,57.7,75.8,66.5,57.7,75.8,0.009,['rain'],355.8,12.5,39.1,10.0,0.55,05:25:46,20:23:41
128,New York,2023-06-06,Clear,Clear conditions throughout the day.,10.8,45.5,1005.1,43.1,9.0,7.1,69.2,62.8,79.5,69.3,62.8,80.7,0.0,,278.1,7.9,47.2,10.0,0.59,05:25:29,20:24:19
129,New York,2023-06-07,Clear,Clear conditions throughout the day.,15.9,43.6,1003.9,46.2,6.0,4.2,65.1,59.0,71.7,65.1,59.0,71.7,0.0,,293.7,8.2,25.3,10.0,0.63,05:25:14,20:24:56
130,New York,2023-06-08,Partially cloudy,Becoming cloudy in the afternoon.,41.8,46.3,1006.1,51.5,8.0,6.6,64.9,57.7,71.9,64.9,57.7,71.9,0.0,,284.3,9.1,42.5,10.0,0.66,05:25:00,20:25:31
131,New York,2023-06-09,Partially cloudy,Partly cloudy throughout the day.,65.8,49.3,1007.2,57.4,9.0,9.8,65.1,59.0,71.8,65.1,59.0,71.8,0.0,,287.4,10.3,39.1,10.0,0.7,05:24:49,20:26:05
132,New York,2023-06-10,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,36.5,51.0,1008.7,55.4,10.0,9.7,68.4,59.0,78.9,68.4,59.0,78.9,0.009,['rain'],300.3,7.0,42.5,10.0,0.75,05:24:39,20:26:37
133,New York,2023-06-11,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,27.3,57.9,1011.2,62.7,7.0,9.7,71.8,65.9,80.3,71.8,65.9,80.1,0.047,['rain'],108.9,7.7,37.8,10.0,0.77,05:24:32,20:27:08
134,New York,2023-06-12,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,57.9,62.7,1007.4,77.3,6.0,8.8,70.3,66.3,75.1,70.3,66.3,75.1,0.108,['rain'],120.2,14.7,35.6,10.0,0.8,05:24:26,20:27:37
135,New York,2023-06-13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,58.8,55.5,1004.8,60.6,9.0,9.4,71.2,65.0,78.2,71.2,65.0,78.2,0.037,['rain'],266.7,11.1,58.6,10.0,0.84,05:24:23,20:28:04
136,New York,2023-06-14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,27.4,56.3,1001.7,65.7,8.0,9.5,68.5,65.0,76.9,68.5,65.0,76.9,0.04,['rain'],245.7,18.9,33.0,30.0,0.87,05:24:21,20:28:30
137,New York,2023-06-15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,40.8,54.2,1003.5,57.9,7.0,9.9,70.3,62.0,78.9,70.3,62.0,78.9,0.119,['rain'],271.6,14.2,48.3,10.0,0.91,05:24:21,20:28:54
138,New York,2023-06-16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain in the morning and afternoon.,33.9,56.3,1006.4,65.6,8.0,9.5,68.8,65.0,80.0,68.8,65.0,80.0,0.358,['rain'],357.6,11.1,51.7,10.0,0.95,05:24:24,20:29:16
139,New York,2023-06-17,Partially cloudy,Partly cloudy throughout the day.,54.0,54.1,1005.2,60.2,8.0,9.7,69.7,62.9,78.9,69.7,62.9,78.9,0.0,,316.5,8.3,44.7,10.0,0.98,05:24:28,20:29:37
140,New York,2023-06-18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,33.2,53.2,1010.5,51.5,9.0,9.9,72.3,64.1,80.6,72.3,64.1,80.9,0.027,['rain'],275.6,10.3,52.6,10.0,0.0,05:24:34,20:29:56
141,New York,2023-06-19,Clear,Clear conditions throughout the day.,16.6,58.5,1017.3,64.5,9.0,9.9,71.3,66.8,78.3,71.3,66.8,78.3,0.0,,82.1,13.4,18.3,10.0,0.05,05:24:42,20:30:13
142,New York,2023-06-20,Partially cloudy,Partly cloudy throughout the day.,49.8,57.4,1022.4,67.1,9.0,9.9,69.2,64.1,77.0,69.2,64.1,77.0,0.0,,55.5,11.2,17.2,10.0,0.08,05:24:52,20:30:28
143,New York,2023-06-21,Partially cloudy,Partly cloudy throughout the day.,54.6,55.1,1024.4,67.0,6.0,9.9,66.6,62.1,71.9,66.6,62.1,71.9,0.0,,49.4,17.1,24.6,10.0,0.11,05:25:03,20:30:41
144,New York,2023-06-22,Overcast,Cloudy skies throughout the day.,98.8,56.0,1021.2,71.9,3.0,9.5,65.5,60.2,71.0,65.5,60.2,71.0,0.0,,43.9,19.4,28.6,10.0,0.15,05:25:17,20:30:52
145,New York,2023-06-23,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,97.0,63.5,1017.1,87.9,2.0,9.4,67.2,65.0,70.2,67.2,65.0,70.2,0.011,['rain'],80.7,9.1,10.3,10.0,0.18,05:25:32,20:31:02
146,New York,2023-06-24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,72.7,67.9,1011.2,86.1,6.0,7.7,72.5,68.1,79.0,72.5,68.1,79.0,0.05,['rain'],157.5,10.4,16.1,30.0,0.21,05:25:49,20:31:09
147,New York,2023-06-25,Rain,Partly cloudy throughout the day with afternoon rain.,20.0,67.5,1009.8,78.3,10.0,9.8,75.5,69.9,87.1,75.1,69.9,84.5,0.018,['rain'],170.4,11.4,31.1,30.0,0.24,05:26:08,20:31:15
148,New York,2023-06-26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,52.3,67.6,1007.9,84.4,5.0,9.1,72.8,69.8,79.0,72.8,69.8,79.0,0.02,['rain'],58.3,12.5,55.3,10.0,0.25,05:26:29,20:31:19
149,New York,2023-06-27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,54.6,66.4,1006.0,83.8,7.0,9.1,72.0,66.9,83.1,71.9,66.9,80.7,0.017,['rain'],191.8,9.0,37.4,10.0,0.31,05:26:51,20:31:20
150,New York,2023-06-28,Partially cloudy,Partly cloudy throughout the day.,52.6,63.7,1009.5,71.1,8.0,9.4,74.5,68.0,83.8,74.1,68.0,82.1,0.0,,250.4,9.0,44.4,30.0,0.34,05:27:15,20:31:20
151,New York,2023-06-29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,37.5,59.9,1015.9,61.8,10.0,8.4,74.4,66.7,82.6,74.4,66.7,82.9,0.018,['rain'],249.0,7.6,55.3,10.0,0.38,05:27:40,20:31:18
152,New York,2023-06-30,Rain,Clear conditions throughout the day with afternoon rain.,8.1,62.2,1017.7,64.8,8.0,5.4,75.9,69.2,84.2,75.8,69.2,83.9,0.027,['rain'],213.9,11.4,46.1,10.0,0.41,05:28:07,20:31:13
153,New York,2023-07-01,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,22.1,61.3,1017.3,64.2,8.0,8.9,74.6,69.2,81.6,74.5,69.2,81.0,0.009,['rain'],192.8,13.5,54.8,10.0,0.44,05:28:36,20:31:07
154,New York,2023-07-02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,71.6,69.2,1011.6,78.1,8.0,9.2,78.0,71.0,92.9,76.9,71.0,87.8,0.023,['rain'],173.4,8.8,31.1,30.0,0.47,05:29:06,20:30:58
155,New York,2023-07-03,"Rain, Partially cloudy",Clearing in the afternoon with rain.,36.6,69.6,1010.1,71.3,9.0,9.7,82.5,74.0,93.6,80.3,74.0,88.1,0.03,['rain'],263.6,9.1,29.8,30.0,0.5,05:29:38,20:30:48
156,New York,2023-07-04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,51.4,70.6,1012.4,84.5,8.0,9.2,75.8,73.2,86.3,75.7,73.2,82.0,0.019,['rain'],253.5,6.6,34.4,60.0,0.54,05:30:11,20:30:36
157,New York,2023-07-05,Clear,Clear conditions throughout the day.,0.5,68.8,1014.9,69.7,9.0,7.7,82.7,73.0,94.6,81.1,73.0,91.9,0.0,,286.9,7.6,50.6,30.0,0.58,05:30:45,20:30:21
158,New York,2023-07-06,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,4.7,69.7,1013.9,70.8,9.0,9.9,82.2,75.0,93.3,80.8,75.0,88.1,0.018,['rain'],168.4,10.9,40.3,30.0,0.61,05:31:21,20:30:05
159,New York,2023-07-07,Partially cloudy,Partly cloudy throughout the day.,47.1,71.0,1011.5,78.9,9.0,9.9,80.0,74.1,90.8,78.5,74.1,86.0,0.0,,196.2,8.7,19.7,30.0,0.65,05:31:58,20:29:46
160,New York,2023-07-08,Partially cloudy,Partly cloudy throughout the day.,65.2,71.7,1010.9,81.1,9.0,9.5,79.6,75.0,92.2,78.3,75.0,87.2,0.0,,172.0,11.1,39.1,60.0,0.68,05:32:37,20:29:25
161,New York,2023-07-09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,84.8,71.7,1009.9,83.3,5.0,9.4,78.1,75.0,84.5,77.4,75.0,81.0,0.056,['rain'],139.3,11.5,34.4,30.0,0.75,05:33:16,20:29:03
162,New York,2023-07-10,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,53.9,67.1,1008.1,71.1,9.0,9.9,79.1,72.0,89.6,78.5,72.0,87.8,0.001,['rain'],310.8,9.3,45.1,10.0,0.75,05:33:57,20:28:38
163,New York,2023-07-11,Rain,Clear conditions throughout the day with late afternoon rain.,2.7,60.5,1012.0,51.9,10.0,9.9,80.5,71.0,89.3,80.0,71.0,88.0,0.009,['rain'],248.5,8.1,43.0,10.0,0.79,05:34:39,20:28:12
164,New York,2023-07-12,Rain,Clear conditions throughout the day with late afternoon rain.,3.5,63.4,1013.2,53.8,10.0,9.9,83.2,74.2,91.7,82.6,74.2,91.0,0.009,['rain'],248.8,9.0,52.9,10.0,0.82,05:35:22,20:27:43
165,New York,2023-07-13,Clear,Clear conditions throughout the day.,8.6,69.4,1011.3,64.9,10.0,9.8,86.1,76.0,95.5,82.5,76.0,88.0,0.0,,184.4,17.8,51.7,60.0,0.86,05:36:06,20:27:13
166,New York,2023-07-14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,68.6,69.9,1012.0,74.6,9.0,9.1,80.6,73.9,90.5,78.7,73.9,84.7,0.021,['rain'],49.5,14.6,34.4,60.0,0.89,05:36:51,20:26:40
167,New York,2023-07-15,"Rain, Partially cloudy",Clearing in the afternoon with rain.,41.1,72.5,1013.7,82.3,10.0,9.6,81.1,72.0,97.0,78.8,72.0,88.9,0.013,['rain'],187.2,10.3,45.9,60.0,0.93,05:37:38,20:26:06
168,New York,2023-07-16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,87.1,75.1,1010.2,94.6,4.0,8.7,76.8,75.2,78.8,76.8,75.2,78.8,0.485,['rain'],221.3,10.0,25.3,60.0,0.96,05:38:25,20:25:29
169,New York,2023-07-17,Partially cloudy,Clearing in the afternoon.,25.0,71.0,1012.8,74.0,9.0,9.6,82.9,74.3,94.1,80.9,74.3,89.0,0.0,,220.5,10.4,20.8,30.0,0.0,05:39:13,20:24:51
170,New York,2023-07-18,Rain,Clear conditions throughout the day with afternoon rain.,18.5,70.4,1014.3,77.6,6.0,9.4,79.0,73.3,90.3,78.0,73.3,83.9,0.02,['rain'],222.1,17.1,40.3,60.0,0.03,05:40:01,20:24:11
171,New York,2023-07-19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,44.3,67.3,1016.3,73.9,6.0,8.6,76.7,74.0,85.4,76.4,74.0,82.0,0.004,['rain'],242.4,15.6,48.3,60.0,0.06,05:40:51,20:23:29
172,New York,2023-07-20,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,22.9,65.6,1015.0,66.1,9.0,8.3,79.1,73.1,87.1,78.9,73.1,85.9,0.018,['rain'],172.5,9.0,47.2,30.0,0.1,05:41:41,20:22:45
173,New York,2023-07-21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,48.0,67.1,1008.3,68.7,10.0,9.8,79.8,73.1,90.6,78.9,73.1,87.8,0.035,['rain'],238.3,11.5,50.0,30.0,0.13,05:42:33,20:21:59
174,New York,2023-07-22,Rain,Clear conditions throughout the day with rain.,6.8,59.0,1009.1,53.2,10.0,9.9,77.9,71.0,84.3,78.1,71.0,85.8,0.037,['rain'],303.8,9.1,56.4,10.0,0.16,05:43:24,20:21:12
175,New York,2023-07-23,Clear,Clear conditions throughout the day.,9.3,61.3,1014.2,54.4,10.0,9.9,80.0,73.0,90.0,79.8,73.0,90.7,0.0,,212.2,8.8,41.4,10.0,0.2,05:44:17,20:20:23
176,New York,2023-07-24,Clear,Clear conditions throughout the day.,3.3,65.0,1019.0,63.6,9.0,9.7,79.2,74.1,86.6,78.6,74.1,84.8,0.0,,214.8,9.3,36.7,30.0,0.23,05:45:10,20:19:32
177,New York,2023-07-25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,24.4,66.8,1018.4,74.7,9.0,9.4,76.6,71.0,90.0,75.7,71.0,85.9,0.046,['rain'],231.0,12.5,43.6,30.0,0.25,05:46:04,20:18:39
178,New York,2023-07-26,Rain,Clear conditions throughout the day with afternoon rain.,2.0,65.7,1018.7,68.8,9.0,9.8,78.5,69.1,89.3,77.4,69.1,86.0,0.009,['rain'],233.6,9.3,46.5,10.0,0.3,05:46:58,20:17:44
179,New York,2023-07-27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,39.3,71.5,1014.5,69.8,9.0,9.7,87.1,74.9,99.4,82.8,74.9,90.0,0.016,['rain'],254.3,16.9,58.2,60.0,0.33,05:47:52,20:16:48
180,New York,2023-07-28,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,24.0,70.5,1014.9,65.4,10.0,9.8,86.9,77.0,97.7,84.0,77.0,91.9,0.009,['rain'],267.0,11.2,19.7,30.0,0.36,05:48:48,20:15:50
181,New York,2023-07-29,"Rain, Partially cloudy",Clearing in the afternoon with rain.,33.2,70.0,1009.1,69.6,8.0,9.6,83.4,75.8,94.0,81.1,75.8,88.1,0.003,['rain'],253.4,15.7,35.6,30.0,0.4,05:49:43,20:14:51
182,New York,2023-07-30,Partially cloudy,Partly cloudy throughout the day.,27.3,56.1,1013.1,54.0,10.0,9.9,74.6,66.8,81.9,74.7,66.8,82.8,0.0,,301.0,9.1,28.4,10.0,0.43,05:50:39,20:13:50
183,New York,2023-07-31,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,23.7,55.8,1015.0,50.9,10.0,9.9,75.6,69.1,81.4,75.6,69.1,82.1,0.018,['rain'],235.3,10.1,57.5,30.0,0.46,05:51:35,20:12:47
184,Los Angeles,2023-05-01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,88.6,51.7,1010.8,74.9,7.0,8.7,60.1,57.0,65.4,60.1,57.0,65.4,0.042,['rain'],219.1,11.3,20.8,10.0,0.37,06:03:50,19:36:53
185,Los Angeles,2023-05-02,Partially cloudy,Partly cloudy throughout the day.,46.0,45.3,1012.9,62.7,10.0,9.9,58.4,53.5,64.5,58.4,53.5,64.5,0.0,,245.2,14.1,23.0,10.0,0.41,06:02:50,19:37:40
186,Los Angeles,2023-05-03,Partially cloudy,Becoming cloudy in the afternoon.,34.8,44.1,1012.5,60.4,7.0,9.9,58.1,50.5,64.7,58.1,50.5,64.7,0.0,,243.0,11.5,21.9,10.0,0.44,06:01:51,19:38:27
187,Los Angeles,2023-05-04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,80.9,48.9,1013.3,72.3,7.0,9.2,58.3,52.9,64.6,58.3,52.9,64.6,0.381,['rain'],212.8,8.7,21.9,10.0,0.47,06:00:52,19:39:14
188,Los Angeles,2023-05-05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,61.2,47.2,1017.5,62.6,7.0,9.9,60.5,56.9,66.7,60.5,56.9,66.7,0.006,['rain'],250.0,8.7,20.8,10.0,0.5,05:59:55,19:40:00
189,Los Angeles,2023-05-06,Clear,Clear conditions throughout the day.,6.6,47.1,1018.6,61.4,10.0,9.9,60.9,53.8,67.4,60.9,53.8,67.4,0.0,,251.9,13.5,47.4,10.0,0.54,05:58:59,19:40:47
190,Los Angeles,2023-05-07,Clear,Clear conditions throughout the day.,5.4,49.3,1018.3,64.8,7.0,9.9,61.7,55.7,69.1,61.7,55.7,69.1,0.0,,235.4,12.6,19.7,10.0,0.57,05:58:04,19:41:33
191,Los Angeles,2023-05-08,Partially cloudy,Clearing in the afternoon.,26.1,52.6,1016.7,68.6,7.0,9.7,63.5,57.6,70.4,63.5,57.6,70.4,0.0,,239.7,8.2,20.8,10.0,0.61,05:57:11,19:42:20
192,Los Angeles,2023-05-09,Partially cloudy,Partly cloudy throughout the day.,69.4,51.9,1015.4,72.6,4.0,9.7,60.9,57.8,65.8,60.9,57.8,65.8,0.0,,239.8,9.4,32.0,10.0,0.65,05:56:19,19:43:06
193,Los Angeles,2023-05-10,Partially cloudy,Partly cloudy throughout the day.,54.7,49.6,1016.2,65.2,8.0,9.9,61.7,56.3,67.9,61.7,56.3,67.9,0.0,,227.0,7.2,20.8,10.0,0.68,05:55:28,19:43:52
194,Los Angeles,2023-05-11,Partially cloudy,Partly cloudy throughout the day.,42.9,51.4,1015.7,68.8,8.0,9.9,62.0,57.5,68.8,62.0,57.5,68.8,0.0,,246.1,7.6,20.8,10.0,0.72,05:54:38,19:44:38
195,Los Angeles,2023-05-12,Clear,Clear conditions throughout the day.,18.4,53.4,1014.2,72.6,7.0,9.5,62.8,56.2,72.1,62.8,56.2,72.1,0.0,,241.7,7.5,21.9,10.0,0.75,05:53:50,19:45:23
196,Los Angeles,2023-05-13,Partially cloudy,Clearing in the afternoon.,52.0,55.8,1011.5,75.6,7.0,7.5,64.0,58.1,72.5,64.0,58.1,72.5,0.0,,235.2,6.8,18.3,10.0,0.79,05:53:03,19:46:09
197,Los Angeles,2023-05-14,Partially cloudy,Clearing in the afternoon.,70.2,56.8,1013.4,75.8,9.0,8.1,65.0,60.8,75.0,65.0,60.8,75.0,0.0,,217.1,6.2,21.9,10.0,0.83,05:52:17,19:46:54
198,Los Angeles,2023-05-15,Partially cloudy,Partly cloudy throughout the day.,86.4,56.9,1017.5,75.6,6.0,7.2,64.9,62.1,70.3,64.9,62.1,70.3,0.0,,251.0,6.4,16.1,10.0,0.86,05:51:33,19:47:39
199,Los Angeles,2023-05-16,Partially cloudy,Clearing in the afternoon.,66.1,56.1,1016.0,77.9,9.0,8.4,63.4,60.1,70.8,63.4,60.1,70.8,0.0,,256.0,9.8,20.8,10.0,0.9,05:50:50,19:48:24
200,Los Angeles,2023-05-17,Partially cloudy,Clearing in the afternoon.,73.4,55.6,1012.8,79.3,9.0,7.4,62.4,57.9,69.8,62.4,57.9,69.8,0.0,,240.1,10.9,19.7,10.0,0.93,05:50:08,19:49:08
201,Los Angeles,2023-05-18,Partially cloudy,Partly cloudy throughout the day.,71.8,55.9,1012.5,74.4,6.0,7.8,64.4,60.4,72.7,64.4,60.4,72.7,0.0,,202.9,7.1,13.9,10.0,0.97,05:49:28,19:49:52
202,Los Angeles,2023-05-19,Overcast,Cloudy skies throughout the day.,96.1,56.8,1016.6,78.4,6.0,7.7,63.7,61.2,67.8,63.7,61.2,67.8,0.0,,228.2,9.9,13.9,10.0,0.0,05:48:49,19:50:36
203,Los Angeles,2023-05-20,Partially cloudy,Clearing in the afternoon.,78.7,57.5,1017.8,75.6,7.0,7.9,65.6,62.0,72.2,65.6,62.0,72.2,0.0,,247.3,6.4,17.2,10.0,0.04,05:48:12,19:51:19
204,Los Angeles,2023-05-21,Partially cloudy,Clearing in the afternoon.,68.5,57.5,1015.7,77.5,7.0,8.0,64.9,61.0,71.4,64.9,61.0,71.4,0.0,,243.2,10.9,18.3,10.0,0.07,05:47:37,19:52:02
205,Los Angeles,2023-05-22,Overcast,Cloudy skies throughout the day.,97.8,57.8,1013.7,80.6,6.0,7.7,64.0,61.8,68.8,64.0,61.8,68.8,0.0,,237.1,9.4,15.0,10.0,0.1,05:47:03,19:52:45
206,Los Angeles,2023-05-23,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,100.0,57.0,1013.8,82.0,2.0,8.7,62.7,60.8,64.6,62.7,60.8,64.6,0.011,['rain'],234.4,6.7,13.9,10.0,0.13,05:46:30,19:53:27
207,Los Angeles,2023-05-24,Overcast,Cloudy skies throughout the day.,99.3,54.2,1013.5,74.6,5.0,8.8,62.7,59.0,66.7,62.7,59.0,66.7,0.0,,241.9,5.5,16.1,10.0,0.17,05:45:59,19:54:08
208,Los Angeles,2023-05-25,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,99.1,50.6,1012.3,63.5,4.0,9.9,63.2,61.3,65.9,63.2,61.3,65.9,0.001,['rain'],189.8,7.2,17.2,10.0,0.2,05:45:29,19:54:49
209,Los Angeles,2023-05-26,Overcast,Cloudy skies throughout the day.,90.6,50.8,1014.0,64.2,3.0,9.9,63.3,59.4,68.1,63.3,59.4,68.1,0.0,,242.6,15.3,23.0,10.0,0.23,05:45:01,19:55:29
210,Los Angeles,2023-05-27,Partially cloudy,Partly cloudy throughout the day.,67.5,52.8,1014.5,68.2,9.0,9.9,63.6,60.3,69.1,63.6,60.3,69.1,0.0,,246.5,8.2,21.9,10.0,0.25,05:44:35,19:56:09
211,Los Angeles,2023-05-28,Overcast,Cloudy skies throughout the day.,92.5,54.7,1013.9,73.3,3.0,9.9,63.4,60.6,67.3,63.4,60.6,67.3,0.0,,245.9,6.7,13.9,10.0,0.29,05:44:10,19:56:48
212,Los Angeles,2023-05-29,Overcast,Cloudy skies throughout the day.,92.6,55.5,1014.8,72.3,5.0,9.9,64.7,62.1,69.7,64.7,62.1,69.7,0.0,,246.3,7.3,17.2,10.0,0.33,05:43:47,19:57:26
213,Los Angeles,2023-05-30,Overcast,Cloudy skies throughout the day.,94.7,52.3,1014.6,66.1,4.0,9.9,64.0,61.3,68.5,64.0,61.3,68.5,0.0,,249.9,7.6,20.8,10.0,0.36,05:43:25,19:58:03
214,Los Angeles,2023-05-31,Overcast,Cloudy skies throughout the day.,99.4,52.1,1012.8,67.1,3.0,9.9,63.3,61.0,67.7,63.3,61.0,67.7,0.0,,246.3,8.6,11.4,10.0,0.39,05:43:05,19:58:40
215,Los Angeles,2023-06-01,Overcast,Cloudy skies throughout the day.,100.0,53.8,1013.4,70.3,2.0,9.8,63.7,62.0,66.7,63.7,62.0,66.7,0.0,,249.4,5.5,11.4,10.0,0.42,05:42:46,19:59:16
216,Los Angeles,2023-06-02,Partially cloudy,Partly cloudy throughout the day.,60.1,53.5,1014.6,66.1,7.0,9.9,65.4,61.2,71.0,65.4,61.2,71.0,0.0,,250.4,9.4,23.0,10.0,0.46,05:42:29,19:59:51
217,Los Angeles,2023-06-03,Partially cloudy,Clearing in the afternoon.,26.1,54.6,1013.4,70.1,7.0,9.8,64.8,59.0,71.6,64.8,59.0,71.6,0.0,,244.1,8.1,18.3,10.0,0.5,05:42:14,20:00:26
218,Los Angeles,2023-06-04,Partially cloudy,Partly cloudy throughout the day.,83.7,55.6,1012.0,74.5,8.0,8.1,64.0,61.7,70.7,64.0,61.7,70.7,0.0,,238.5,14.1,9.2,10.0,0.52,05:42:00,20:00:59
219,Los Angeles,2023-06-05,Overcast,Cloudy skies throughout the day.,99.2,53.2,1012.1,71.7,3.0,9.4,62.6,60.2,67.4,62.6,60.2,67.4,0.0,,231.8,4.4,9.2,10.0,0.56,05:41:48,20:01:31
